University_GPA,Internships_Completed,Networking_Score,Technical_Skills_Score,Soft_Skills_Score,Starting_Salary
0.013736134793276122,1.0552399617391452,-0.10056557292226796,0.5295450687605722,0.1331674498408138,0.5050719772335686
0.006123343783534029,-0.7868364767546661,-0.2008618907017637,0.40000885751016657,0.936533415591242,0.3540158923561605
-0.027369393812987038,-0.5699952560501719,0.1805999644327103,0.5057898122616571,-0.9541305247992552,0.43155011643787505
0.004190803989296558,0.05674401457960126,0.09285221521738156,-1.1157268632522765,-0.057818495643028794,-1.0070864397484243
